id,title,description,tags,location,storage,focal_point_x,focal_point_y,filename_disk,filename_download,metadata,type,filesize,created_on,modified_by,modified_on,embed,uploaded_by,uploaded_on,folder,width,height,charset,duration,tus_id,tus_data
2d8d556b-5b2f-4334-adde-a879ae595775,Allergietests Behandlung Was Tests Aussagen Und Was Nicht,"Was medizinische Tests zeigen können – und was nicht. Grenzen von Messwerten, Fehlalarme und sinnvolle nächste Schritte.",,,local,,,2d8d556b-5b2f-4334-adde-a879ae595775.webp,allergietests-behandlung-was-tests-aussagen-und-was-nicht.webp,{},image/webp,39330,2026-02-16T17:32:51.691Z,,2026-02-16T17:32:51.704Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:32:51.702Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
2fda355e-b94a-43af-bfda-c539bd5dfe73,Entscheiden Bei Vorsorge Fragen Befunde Zweitmeinung,"Orientierung für Vorsorge-Entscheidungen: Befunde einordnen, Rechte kennen, Gespräche vorbereiten Mehr dazu auf AustroFit.",,,local,,,2fda355e-b94a-43af-bfda-c539bd5dfe73.webp,entscheiden-bei-vorsorge-fragen-befunde-zweitmeinung.webp,{},image/webp,26930,2026-02-15T19:47:51.778Z,,2026-02-15T19:47:51.795Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T19:47:51.794Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
31edf183-2a72-472d-8201-4ae78e287b51,Frueherkennung Und Screening Verstehen Was Wird Gesucht Und Warum,"Was bedeutet Früherkennung wirklich? Verständliche Einordnung von Nutzen, Risiken und häufigen Missverständnissen rund um Screening-Untersuchungen.",,,local,,,31edf183-2a72-472d-8201-4ae78e287b51.webp,frueherkennung-und-screening-verstehen-was-wird-gesucht-und-warum.webp,{},image/webp,23280,2026-02-15T16:30:28.709Z,,2026-02-15T16:30:28.732Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:30:28.730Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
35065573-d667-4624-b076-492592e01e42,Hilfe Nach Belastenden Ereignissen Anlaufstellen Therapieformen Orientierung,"Welche Hilfe gibt es nach belastenden Ereignissen? Überblick zu Anlaufstellen, Therapieformen und Orientierung im Alltag.",,,local,,,35065573-d667-4624-b076-492592e01e42.webp,hilfe-nach-belastenden-ereignissen-anlaufstellen-therapieformen-orientierung.webp,{},image/webp,50262,2026-02-15T08:59:00.341Z,,2026-02-15T08:59:00.363Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:59:00.362Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
3733be19-2010-409e-bcbc-72bbfd3cd7f6,Behandlung Koordinieren Ueberweisungen Befunde Schnittstellen Orientierung,"Orientierung im Gesundheitssystem: Wer koordiniert die Behandlung, wie Überweisungen funktionieren und was du mit Befunden tun kannst.",,,local,,,3733be19-2010-409e-bcbc-72bbfd3cd7f6.webp,behandlung-koordinieren-ueberweisungen-befunde-schnittstellen-orientierung.webp,{},image/webp,28062,2026-02-16T17:30:57.016Z,,2026-02-16T17:30:57.027Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:30:57.026Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
399459f0-b060-4092-96bd-e8f16d4ac189,Impf Mythen Erkennen Typische Behauptungen Pruefen,"Typische Impf-Mythen verstehen, prüfen und einordnen: Was stimmt, was ist missverständlich – und worauf du im Alltag achten kannst.",,,local,,,399459f0-b060-4092-96bd-e8f16d4ac189.webp,impf-mythen-erkennen-typische-behauptungen-pruefen.webp,{},image/webp,25934,2026-02-15T16:26:50.296Z,,2026-02-15T16:26:50.308Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:26:50.307Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
3aa99fc9-f6f4-49c8-a43e-20bf41cf25cd,Schichtarbeit Jetlag Schlaf Ausnahmemodus Orientierung,"Warum Schichtarbeit und Jetlag müde machen, was du selbst tun kannst und wann medizinische Abklärung sinnvoll ist Mehr dazu auf AustroFit.",,,local,,,3aa99fc9-f6f4-49c8-a43e-20bf41cf25cd.webp,schichtarbeit-jetlag-schlaf-ausnahmemodus-orientierung.webp,{},image/webp,18992,2026-02-15T08:57:31.566Z,,2026-02-15T08:57:31.576Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:57:31.575Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
3b86b8ac-032d-408a-926a-b610dc3b604b,Reduzieren Statt Verbot Strategien Alkoholfreie Tage Warnsignale,"Evidenzbasierte Infos zum Reduzieren von Alkohol: Strategien, Warnsignale und wann ärztliche Hilfe wichtig ist Mehr dazu auf AustroFit.",,,local,,,3b86b8ac-032d-408a-926a-b610dc3b604b.webp,reduzieren-statt-verbot-strategien-alkoholfreie-tage-warnsignale.webp,{},image/webp,25888,2026-02-15T08:56:04.330Z,,2026-02-15T08:56:04.341Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:56:04.340Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
3bde37c1-b631-4cfb-a909-8c7fbed1f141,Koffein Energy Drinks Mythen Risiken Grenzwerte,"Was du über Koffein und Energy-Drinks wissen solltest: Mythen, Risiken und Einordnung auf Basis verlässlicher Quellen Mehr dazu auf AustroFit.",,,local,,,3bde37c1-b631-4cfb-a909-8c7fbed1f141.webp,koffein-energy-drinks-mythen-risiken-grenzwerte.webp,{},image/webp,38514,2026-02-15T16:26:46.788Z,,2026-02-15T16:26:46.801Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:26:46.799Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
3c014e5a-9e50-4a96-81c0-9f7037c6880a,Fette Salz Herzgesund Essen Ohne Uebertreibung,"Herzgesund essen mit Fetten und Salz: Was wirklich zählt, welche Mythen es gibt und was du im Alltag beachten kannst Mehr dazu auf AustroFit.",,,local,,,3c014e5a-9e50-4a96-81c0-9f7037c6880a.webp,fette-salz-herzgesund-essen-ohne-uebertreibung.webp,{},image/webp,23684,2026-02-15T08:56:54.896Z,,2026-02-15T08:56:54.907Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:56:54.906Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
3c69d8de-0c00-4fe6-a8d2-2862f6d6d2d1,Brustschmerz Atemnot Starke Schmerzen Sofortzeichen,"Was bedeuten Brustschmerzen, Atemnot und starke Schmerzen? Erfahre, wann Abwarten okay ist – und wann du sofort handeln solltest.",,,local,,,3c69d8de-0c00-4fe6-a8d2-2862f6d6d2d1.webp,brustschmerz-atemnot-starke-schmerzen-sofortzeichen.webp,{},image/webp,31202,2026-02-15T08:55:42.173Z,,2026-02-15T08:55:42.188Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:55:42.187Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
3da156fc-6f84-47ab-b2e1-28e3e794deea,Schilddruesen Mythen Unter Ueberfunktion Jod Symptome,"Was stimmt wirklich bei Schilddrüsen-Mythen? Fakten zu Jod, Unter- und Überfunktion sowie Symptomen – ruhig und evidenzbasiert erklärt.",,,local,,,3da156fc-6f84-47ab-b2e1-28e3e794deea.webp,schilddruesen-mythen-unter-ueberfunktion-jod-symptome.webp,{},image/webp,22710,2026-02-15T16:24:54.291Z,,2026-02-15T16:24:54.310Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:24:54.308Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
3de1b2ac-1c98-48b3-ba66-e9ca12aa2af3,Warnzeichen Im Mund Wann Abklaeren,"Orientierung zu Warnzeichen im Mund: Blutendes Zahnfleisch, Schmerzen & Co. – wann beobachten, wann abklären? Mehr dazu auf AustroFit.",,,local,,,3de1b2ac-1c98-48b3-ba66-e9ca12aa2af3.webp,warnzeichen-im-mund-wann-abklaeren.webp,{},image/webp,34878,2026-02-15T19:48:13.372Z,,2026-02-15T19:48:13.384Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T19:48:13.383Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
3dfe5746-b15b-46b8-b356-da95ab131908,Patientenrechte Aufklaerung Einsicht Datenschutz Orientierung,"Was Patientenrechte im Alltag bedeuten: Aufklärung, Einsicht in Unterlagen, Datenschutz und Mitbestimmung – ruhig und evidenzbasiert erklärt.",,,local,,,3dfe5746-b15b-46b8-b356-da95ab131908.webp,patientenrechte-aufklaerung-einsicht-datenschutz-orientierung.webp,{},image/webp,26588,2026-02-16T17:31:53.877Z,,2026-02-16T17:31:53.892Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:31:53.891Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
3dffd277-7569-415a-856a-74cadf72d8a9,Website Icon,AustroFit App-Icon – Deine Gesundheits-App für Österreich.,,,local,,,3dffd277-7569-415a-856a-74cadf72d8a9.png,website-icon.png,{},image/png,4746,2025-11-24T21:31:46.968Z,,2025-11-24T21:31:47.045Z,,064f7351-d2eb-458a-9606-984ff9991867,2025-11-24T21:31:47.044Z,bfd6bad5-1970-44b9-9650-1d54fed915b4,512,512,,,,
3e0165a1-6eef-4a5f-be35-046363676a5c,Diabetes Und Medikamente Was Sie Tun Ohne Therapieempfehlung,"Was Diabetes-Medikamente leisten können, warum sie wichtig sind und welche Missverständnisse es gibt – verständlich erklärt, ohne Therapieempfehlung.",,,local,,,3e0165a1-6eef-4a5f-be35-046363676a5c.webp,diabetes-und-medikamente-was-sie-tun-ohne-therapieempfehlung.webp,{},image/webp,34950,2026-02-16T17:33:21.330Z,,2026-02-16T17:33:21.345Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:33:21.343Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
41b4f853-1d37-40dc-afb8-eb2d94bcfd4d,Chronische Rueckenschmerzen Physio Reha Alltag Umsetzung Statt Schonung,"Chronische Rückenschmerzen verstehen: Warum Umsetzung wichtiger ist als Schonung – mit Einordnung zu Physio, Reha und Alltag.",,,local,,,41b4f853-1d37-40dc-afb8-eb2d94bcfd4d.webp,chronische-rueckenschmerzen-physio-reha-alltag-umsetzung-statt-schonung.webp,{},image/webp,29960,2026-02-15T16:26:17.203Z,,2026-02-15T16:26:17.216Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:26:17.215Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
426c20e1-d49b-47df-8348-67ad2d96d1a3,Befunde Nach Screening Auffaellig Bedeutung Naechste Schritte,"Was heißt ein auffälliger Befund nach einem Screening? Erfahre, warum weitere Untersuchungen sinnvoll sind und wie Ärztinnen und Ärzte Ergebnisse...",,,local,,,426c20e1-d49b-47df-8348-67ad2d96d1a3.webp,befunde-nach-screening-auffaellig-bedeutung-naechste-schritte.webp,{},image/webp,27424,2026-02-15T19:47:16.765Z,,2026-02-15T19:47:16.785Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T19:47:16.783Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
44219963-4e8b-486c-b0a5-570d5fa8e3db,Entscheidungen Rund Um Screening Fragen Die Helfen Ohne Empfehlung,"Wie du Entscheidungen rund um Screening einordnest und welche Fragen dir helfen können – sachlich, verständlich und ohne Empfehlung.",,,local,,,44219963-4e8b-486c-b0a5-570d5fa8e3db.webp,entscheidungen-rund-um-screening-fragen-die-helfen-ohne-empfehlung.webp,{},image/webp,23074,2026-02-15T19:47:20.888Z,,2026-02-15T19:47:20.909Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T19:47:20.907Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
4513f285-24ad-4387-ab48-fbbbc42dfe96,Wann Zum Arzt Warnzeichen Dauer Risiko Orientierung,"Orientierung, wann ein Arztbesuch sinnvoll oder dringend ist: Warnzeichen, zeitlicher Verlauf und individuelle Risiken ruhig erklärt.",,,local,,,4513f285-24ad-4387-ab48-fbbbc42dfe96.webp,wann-zum-arzt-warnzeichen-dauer-risiko-orientierung.webp,{},image/webp,15986,2026-02-15T08:55:29.200Z,,2026-02-15T08:55:29.213Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:55:29.212Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
489220e2-0e62-48d7-badb-bce7d2b5171d,Diabetes Erkennen Diagnostik Bedeutung Der Diagnose,"Erfahre, wie Diabetes diagnostiziert wird, warum viele Fälle lange unentdeckt bleiben und was eine Diagnose im Alltag bedeutet.",,,local,,,489220e2-0e62-48d7-badb-bce7d2b5171d.webp,diabetes-erkennen-diagnostik-bedeutung-der-diagnose.webp,{},image/webp,21378,2026-02-16T17:33:11.708Z,,2026-02-16T17:33:11.724Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:33:11.723Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
49b1cfd0-2ea4-48e7-b6fd-bddf0ce7c471,Ausdauertraining Kalorienverbrauch Cardio Realistisch,"Realistische Einordnung von Ausdauertraining, Kalorienverbrauch und Nutzen für Gesundheit und Alltag Mehr dazu auf AustroFit.",,,local,,,49b1cfd0-2ea4-48e7-b6fd-bddf0ce7c471.webp,ausdauertraining-kalorienverbrauch-cardio-realistisch.webp,{},image/webp,24492,2026-02-16T17:32:32.129Z,,2026-02-16T17:32:32.141Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:32:32.140Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
4a32d3fc-2039-4abf-9a6b-d35e19b49948,Burnout Und Arbeit Warnzeichen Abgrenzung Depression Naechste Schritte,"Burnout im Job verstehen: typische Warnzeichen, Abgrenzung zur Depression und sinnvolle nächste Schritte zur Orientierung.",,,local,,,4a32d3fc-2039-4abf-9a6b-d35e19b49948.webp,burnout-und-arbeit-warnzeichen-abgrenzung-depression-naechste-schritte.webp,{},image/webp,18434,2026-02-15T08:57:41.710Z,,2026-02-15T08:57:41.719Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:57:41.718Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
4d6f273f-e809-418b-b175-6795d113d0a5,Sti Verstehen Ueberblick Infektionen Uebertragung Haeufigkeit,"Was sind STI, wie werden sie übertragen und was ist häufig? Verständliche Orientierung auf Basis verlässlicher Quellen Mehr dazu auf AustroFit.",,,local,,,4d6f273f-e809-418b-b175-6795d113d0a5.webp,sti-verstehen-ueberblick-infektionen-uebertragung-haeufigkeit.webp,{},image/webp,44794,2026-02-15T19:47:24.524Z,,2026-02-15T19:47:24.538Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T19:47:24.537Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
4e1bd6c5-71e4-4f6d-ad39-814249877e6e,Ernaehrung Verstehen Energie Makros Ballaststoffe Alltag,"Was Energiezufuhr, ausgewogene Ernährung und Alltagstauglichkeit bedeuten – verständlich erklärt, evidenzbasiert und ohne Mythen.",,,local,,,4e1bd6c5-71e4-4f6d-ad39-814249877e6e.webp,ernaehrung-verstehen-energie-makros-ballaststoffe-alltag.webp,{},image/webp,28598,2026-02-15T08:56:40.366Z,,2026-02-15T08:56:40.384Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:56:40.383Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
4f3c985c-fa05-4537-8b73-d8f3046d2a0e,Website Icon,AustroFit App-Icon – Deine Gesundheits-App für Österreich.,,,local,,,4f3c985c-fa05-4537-8b73-d8f3046d2a0e.svg,website-icon.svg,,image/svg+xml,551,2025-11-24T21:31:46.890Z,,2025-11-24T21:31:46.998Z,,064f7351-d2eb-458a-9606-984ff9991867,2025-11-24T21:31:46.994Z,bfd6bad5-1970-44b9-9650-1d54fed915b4,,,,,,
502e576c-4335-4065-8174-33c98b333d7c,Warnzeichen Bei Rueckenschmerzen Wann Aerztlich Abklaeren,"Welche Warnzeichen bei Rückenschmerzen solltest du ernst nehmen? Eine ruhige Orientierung, wann ärztliche Abklärung sinnvoll oder dringend ist.",,,local,,,502e576c-4335-4065-8174-33c98b333d7c.webp,warnzeichen-bei-rueckenschmerzen-wann-aerztlich-abklaeren.webp,{},image/webp,23340,2026-02-16T19:53:10.088Z,,2026-02-16T19:53:10.104Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T19:53:10.102Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
526db99c-2167-420e-a243-eef91773efb3,Trauma Ptbs Verstehen Symptome Trigger Verlauf,"Was Trauma und PTBS bedeuten, welche Reaktionen häufig sind und wann ärztliche Hilfe sinnvoll ist – verständlich erklärt.",,,local,,,526db99c-2167-420e-a243-eef91773efb3.webp,trauma-ptbs-verstehen-symptome-trigger-verlauf.webp,{},image/webp,24440,2026-02-15T08:58:56.989Z,,2026-02-15T08:58:57.004Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:58:57.002Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
5370d26c-097a-4d26-97f4-b11070548fe5,Shared Decision Making Gemeinsam Entscheiden,Was gemeinsames Entscheiden im medizinischen Alltag konkret bedeutet – ruhig erklärt und evidenzbasiert Mehr dazu auf AustroFit.,,,local,,,5370d26c-097a-4d26-97f4-b11070548fe5.webp,shared-decision-making-gemeinsam-entscheiden.webp,{},image/webp,24272,2026-02-16T17:32:15.111Z,,2026-02-16T17:32:15.128Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:32:15.126Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
55c30373-4596-4303-ab85-f9b7c872d152,Was Hilft Im Alltag Waerme Bewegung Erholung Orientierung,"Wärme, Bewegung oder Erholung? Erfahre, was im Alltag helfen kann, welche Mythen es gibt und wann ärztliche Hilfe sinnvoll ist.",,,local,,,55c30373-4596-4303-ab85-f9b7c872d152.webp,was-hilft-im-alltag-waerme-bewegung-erholung-orientierung.webp,{},image/webp,20000,2026-02-15T08:55:19.303Z,,2026-02-15T08:55:19.314Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:55:19.313Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
56f42481-35d2-443e-8dd7-cbefc07654e1,Diagnostik Bildgebung Wann Sind Mrt Ct Roentgen Sinnvoll,"Erfahre, wann bildgebende Diagnostik wie MRT, CT oder Röntgen sinnvoll ist und worauf du im Alltag achten kannst Mehr dazu auf AustroFit.",,,local,,,56f42481-35d2-443e-8dd7-cbefc07654e1.webp,diagnostik-bildgebung-wann-sind-mrt-ct-roentgen-sinnvoll.webp,{},image/webp,18000,2026-02-16T19:53:21.845Z,,2026-02-16T19:53:21.861Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T19:53:21.860Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
57d270a1-b28f-446a-a1c4-22ad5ceebd51,Befundkopie Einsicht Unterlagen Bekommen Orientierung,"Erfahre, warum medizinische Unterlagen wichtig sind, wie Einsicht funktioniert und wie digitale Befunde deinen Alltag im Gesundheitssystem erleichtern...",,,local,,,57d270a1-b28f-446a-a1c4-22ad5ceebd51.webp,befundkopie-einsicht-unterlagen-bekommen-orientierung.webp,{},image/webp,22236,2026-02-16T17:31:48.430Z,,2026-02-16T17:31:48.441Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:31:48.440Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
581db302-4a7c-437d-af9a-710f34f72f17,Vitamin D Sonne Wie Viel Sonne Sinnvoll Ohne Extreme,"Was Vitamin D kann, wie es durch Sonne gebildet wird und warum Extreme wenig bringen – evidenzbasiert erklärt Mehr dazu auf AustroFit.",,,local,,,581db302-4a7c-437d-af9a-710f34f72f17.webp,vitamin-d-sonne-wie-viel-sonne-sinnvoll-ohne-extreme.webp,{},image/webp,58562,2026-02-15T16:26:33.267Z,,2026-02-15T16:26:33.289Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:26:33.287Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
581f7eab-2375-4de4-850f-c7abc690e36c,Gesundheitswegweiser Hero,AustroFit Gesundheitswegweiser – Verlässliche Gesundheitsinformationen für Österreich.,,,local,,,581f7eab-2375-4de4-850f-c7abc690e36c.png,gesundheitswegweiser-hero.png,{},image/png,1101536,2026-03-10T15:16:19.774Z,,2026-03-10T15:16:20.500Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-03-10T15:16:20.498Z,547ad87a-c1a8-42c6-ab80-9a6b367864e1,1536,1024,,,,
58ec570a-36dd-449b-a7c3-202bbeb120bb,Folgeerkrankungen Bei Diabetes Risiken Verstehen,"Welche Folgeerkrankungen können bei Diabetes auftreten? Erfahre, warum sie wichtig sind, welche Missverständnisse es gibt und wann ärztliche Abklärung...",,,local,,,58ec570a-36dd-449b-a7c3-202bbeb120bb.webp,folgeerkrankungen-bei-diabetes-risiken-verstehen.webp,{},image/webp,42098,2026-02-16T17:33:24.791Z,,2026-02-16T17:33:24.801Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:33:24.800Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
58f6a6a0-b912-4941-932c-91f5d7865e1c,Chronische Rueckenschmerzen Alltagsbewegung Ausdauer Raus Aus Der Schonung,"Bei chronischen Rückenschmerzen kann Bewegung helfen, den Alltag wieder besser zu bewältigen. Erfahre, warum Schonung oft nicht sinnvoll ist.",,,local,,,58f6a6a0-b912-4941-932c-91f5d7865e1c.webp,chronische-rueckenschmerzen-alltagsbewegung-ausdauer-raus-aus-der-schonung.webp,{},image/webp,45244,2026-02-15T16:26:08.898Z,,2026-02-15T16:26:08.913Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:26:08.912Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
5ff14f8a-3c07-4bdd-86c0-2048d332eb32,Igel Selbstzahlerleistungen Verstehen,"Erfahre, was individuelle Gesundheitsleistungen (IGeL) sind, warum sie angeboten werden und worauf du achten solltest Mehr dazu auf AustroFit.",,,local,,,5ff14f8a-3c07-4bdd-86c0-2048d332eb32.webp,igel-selbstzahlerleistungen-verstehen.webp,{},image/webp,47534,2026-02-16T17:31:18.126Z,,2026-02-16T17:31:18.140Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:31:18.138Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
62210f8c-c34c-4543-9e18-91b551d8353b,Schmerzen Warnzeichen Wann Abklaeren Lassen Orientierung,"Welche Schmerzen sind harmlos, welche Warnzeichen solltest du ernst nehmen? Eine ruhige, evidenzbasierte Orientierung Mehr dazu auf AustroFit.",,,local,,,62210f8c-c34c-4543-9e18-91b551d8353b.webp,schmerzen-warnzeichen-wann-abklaeren-lassen-orientierung.webp,{},image/webp,25102,2026-02-15T08:55:24.136Z,,2026-02-15T08:55:24.169Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:55:24.167Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
63d608c1-89c2-404c-ac4e-d1d70953cb35,Mythen Fakten Reiss Dich Zusammen Panik Einordnung,Warum Aussagen wie „Reiß dich zusammen“ oft zu kurz greifen und wie du Mythen rund um Angst besser einordnen kannst – verständlich erklärt.,,,local,,,63d608c1-89c2-404c-ac4e-d1d70953cb35.webp,mythen-fakten-reiss-dich-zusammen-panik-einordnung.webp,{},image/webp,25384,2026-02-15T08:58:07.708Z,,2026-02-15T08:58:07.721Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T08:58:07.720Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
641a803f-93bd-484d-85ac-9b3643e75606,Antibiotika Mythen Wann Sie Helfen Und Wann Nicht,"Erfahre, wann Antibiotika wirklich sinnvoll sind, warum sie bei Viren nicht helfen und wie falscher Einsatz Resistenzen fördert.",,,local,,,641a803f-93bd-484d-85ac-9b3643e75606.webp,antibiotika-mythen-wann-sie-helfen-und-wann-nicht.webp,{},image/webp,60476,2026-02-15T16:25:06.618Z,,2026-02-15T16:25:06.658Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:25:06.657Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
64273c1f-06e3-4d27-9947-e646569f2841,Bluthochdruck Verstehen Was Es Ist Warum Es Oft Unbemerkt Bleibt Was Werte Bedeuten,"Was ist Bluthochdruck, warum bleibt er oft unentdeckt und warum sind Blutdruckwerte so wichtig? Verständliche Infos für den Alltag.",,,local,,,64273c1f-06e3-4d27-9947-e646569f2841.webp,bluthochdruck-verstehen-was-es-ist-warum-es-oft-unbemerkt-bleibt-was-werte-bedeuten.webp,{},image/webp,20468,2026-02-16T17:33:52.325Z,,2026-02-16T17:33:52.339Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:33:52.338Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
6615294e-c677-4c59-9e17-8bba9029c9d4,Schlaganfall Tia Warnzeichen Verstehen Richtig Reagieren,"Warnzeichen eines Schlaganfalls und einer TIA verstehen: Symptome erkennen, Bedeutung für den Alltag und wann sofort ärztliche Hilfe nötig ist.",,,local,,,6615294e-c677-4c59-9e17-8bba9029c9d4.webp,schlaganfall-tia-warnzeichen-verstehen-richtig-reagieren.webp,{},image/webp,33130,2026-02-16T17:33:37.302Z,,2026-02-16T17:33:37.317Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-16T17:33:37.316Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
66418218-e4fb-44f9-a30a-64aa784494c6,Vitamine Mineralstoffe Wann Sinnvoll Wann Ueberfluessig,"Wann Vitamine und Mineralstoffe sinnvoll sind, wann sie wenig bringen und wo Risiken liegen – evidenzbasiert und verständlich erklärt.",,,local,,,66418218-e4fb-44f9-a30a-64aa784494c6.webp,vitamine-mineralstoffe-wann-sinnvoll-wann-ueberfluessig.webp,{},image/webp,31484,2026-02-15T16:26:37.155Z,,2026-02-15T16:26:37.166Z,,773dfee8-ccce-4011-85b0-16e117c7f52b,2026-02-15T16:26:37.165Z,eecc2aa1-1d82-45e0-aef7-1330bf14894c,1536,1024,,,,
